"Time","Voltage"
"(ms)","(mV)"
,
"40.756750000791214","5.130631"
"40.756800000791216","5.127579"
"40.75685000079122","5.126053"
"40.75690000079122","5.123001"
"40.75695000079122","5.121475"
"40.75700000079122","5.119949"
"40.757050000791224","5.116897"
"40.757100000791226","5.11537"
"40.75715000079123","5.113844"
"40.75720000079123","5.110792"
"40.75725000079123","5.109266"
"40.75730000079123","5.10774"
"40.757350000791234","5.104688"
"40.757400000791236","5.103162"
"40.75745000079124","5.10011"
"40.75750000079124","5.098584"
"40.75755000079124","5.095531"
"40.75760000079124","5.092479"
"40.757650000791244","5.090953"
"40.757700000791246","5.087901"
"40.75775000079125","5.086375"
"40.75780000079125","5.083323"
"40.75785000079125","5.081797"
"40.75790000079125","5.078745"
"40.757950000791254","5.077219"
"40.758000000791256","5.075693"
"40.75805000079126","5.074167"
"40.75810000079126","5.07264"
"40.75815000079126","5.071115"
"40.75820000079126","5.068062"
"40.758250000791264","5.066536"
"40.758300000791266","5.06501"
"40.75835000079127","5.063484"
"40.75840000079127","5.060432"
"40.75845000079127","5.058906"
"40.75850000079127","5.05738"
"40.758550000791274","5.054328"
"40.758600000791276","5.052802"
"40.75865000079128","5.049749"
"40.75870000079128","5.048223"
"40.75875000079128","5.045172"
"40.75880000079128","5.042119"
"40.758850000791284","5.040593"
"40.758900000791286","5.037541"
"40.75895000079129","5.036015"
"40.75900000079129","5.034489"
"40.75905000079129","5.031437"
"40.75910000079129","5.029911"
"40.759150000791294","5.026858"
"40.759200000791296","5.025332"
"40.7592500007913","5.022281"
"40.7593000007913","5.019228"
"40.7593500007913","5.016176"
"40.7594000007913","5.01465"
"40.759450000791304","5.013124"
"40.759500000791306","5.011598"
"40.75955000079131","5.008546"
"40.75960000079131","5.00702"
"40.75965000079131","5.005494"
"40.75970000079131","5.003967"
"40.759750000791314","5.002441"
"40.759800000791316","5.000916"
"40.75985000079132","4.99939"
"40.75990000079132","4.997864"
"40.75995000079132","4.996337"
"40.76000000079132","4.994811"
"40.760050000791324","4.993285"
