"Time","Voltage"
"(ms)","(mV)"
,
"15.872625000246034","5.353436"
"15.872650000246034","5.354962"
"15.872675000246035","5.354962"
"15.872700000246036","5.356489"
"15.872725000246037","5.358015"
"15.872750000246038","5.358015"
"15.872775000246039","5.359541"
"15.87280000024604","5.361067"
"15.87282500024604","5.361067"
"15.872850000246041","5.362593"
"15.872875000246042","5.362593"
"15.872900000246043","5.364119"
"15.872925000246044","5.364119"
"15.872950000246044","5.365645"
"15.872975000246045","5.365645"
"15.873000000246046","5.367171"
"15.873025000246047","5.367171"
"15.873050000246048","5.368697"
"15.873075000246049","5.368697"
"15.87310000024605","5.370223"
"15.87312500024605","5.370223"
"15.873150000246051","5.371749"
"15.873175000246052","5.371749"
"15.873200000246053","5.373275"
"15.873225000246054","5.373275"
"15.873250000246054","5.374802"
"15.873275000246055","5.376328"
"15.873300000246056","5.376328"
"15.873325000246057","5.377853"
"15.873350000246058","5.37938"
"15.873375000246059","5.37938"
"15.87340000024606","5.380906"
"15.87342500024606","5.382432"
"15.873450000246061","5.382432"
"15.873475000246062","5.383958"
"15.873500000246063","5.385484"
"15.873525000246063","5.38701"
"15.873550000246064","5.388536"
"15.873575000246065","5.388536"
"15.873600000246066","5.390062"
"15.873625000246067","5.391588"
"15.873650000246068","5.393114"
"15.873675000246068","5.39464"
"15.87370000024607","5.39464"
"15.87372500024607","5.396166"
"15.873750000246071","5.397693"
"15.873775000246072","5.399219"
"15.873800000246073","5.400744"
"15.873825000246073","5.402271"
"15.873850000246074","5.402271"
"15.873875000246075","5.403797"
"15.873900000246076","5.405323"
"15.873925000246077","5.406849"
"15.873950000246078","5.408375"
"15.873975000246078","5.408375"
"15.87400000024608","5.409901"
"15.87402500024608","5.411427"
"15.874050000246081","5.412953"
"15.874075000246082","5.412953"
"15.874100000246083","5.414479"
"15.874125000246083","5.416005"
"15.874150000246084","5.417531"
"15.874175000246085","5.419057"
"15.874200000246086","5.420583"
"15.874225000246087","5.420583"
"15.874250000246088","5.42211"
"15.874275000246088","5.423635"
