"Time","Voltage"
"(ms)","(mV)"
,
"10.16029999998299","5.255768"
"10.16034999998299","5.260346"
"10.16039999998299","5.264925"
"10.16044999998299","5.271029"
"10.16049999998299","5.275607"
"10.16054999998299","5.280186"
"10.16059999998299","5.284763"
"10.16064999998299","5.290868"
"10.16069999998299","5.295446"
"10.16074999998299","5.30155"
"10.16079999998299","5.306129"
"10.16084999998299","5.312233"
"10.16089999998299","5.316811"
"10.16094999998299","5.322915"
"10.16099999998299","5.327494"
"10.161049999982989","5.333598"
"10.161099999982989","5.338176"
"10.161149999982989","5.34428"
"10.161199999982989","5.350385"
"10.161249999982989","5.354962"
"10.161299999982988","5.361067"
"10.161349999982988","5.367171"
"10.161399999982988","5.371749"
"10.161449999982988","5.377853"
"10.161499999982988","5.383958"
"10.161549999982988","5.388536"
"10.161599999982988","5.39464"
"10.161649999982988","5.399219"
"10.161699999982988","5.403797"
"10.161749999982987","5.409901"
"10.161799999982987","5.414479"
"10.161849999982987","5.419057"
"10.161899999982987","5.425162"
"10.161949999982987","5.42974"
"10.161999999982987","5.435844"
"10.162049999982987","5.441948"
"10.162099999982987","5.446527"
"10.162149999982987","5.452631"
"10.162199999982986","5.458735"
"10.162249999982986","5.463314"
"10.162299999982986","5.469418"
"10.162349999982986","5.475522"
"10.162399999982986","5.4801"
"10.162449999982986","5.486205"
"10.162499999982986","5.490782"
"10.162549999982986","5.495361"
"10.162599999982985","5.501465"
"10.162649999982985","5.506043"
"10.162699999982985","5.512147"
"10.162749999982985","5.516726"
"10.162799999982985","5.52283"
"10.162849999982985","5.527408"
"10.162899999982985","5.531986"
"10.162949999982985","5.538091"
"10.162999999982985","5.542669"
"10.163049999982984","5.548773"
"10.163099999982984","5.553351"
"10.163149999982984","5.559455"
"10.163199999982984","5.564034"
"10.163249999982984","5.570138"
"10.163299999982984","5.574716"
"10.163349999982984","5.579294"
"10.163399999982984","5.585399"
"10.163449999982983","5.589977"
"10.163499999982983","5.594555"
"10.163549999982983","5.599133"
"10.163599999982983","5.603711"
