"Time","Voltage"
"13.792700000176987","5.507569"
"13.792725000176988","5.509095"
"13.792750000176989","5.510622"
"13.79277500017699","5.512147"
"13.79280000017699","5.513673"
"13.792825000176991","5.5152"
"13.792850000176992","5.518252"
"13.792875000176993","5.519778"
"13.792900000176994","5.521304"
"13.792925000176995","5.52283"
"13.792950000176996","5.524356"
"13.792975000176996","5.525882"
"13.793000000176997","5.527408"
"13.793025000176998","5.53046"
"13.793050000176999","5.531986"
"13.793075000177","5.533512"
"13.793100000177","5.535038"
"13.793125000177001","5.536564"
"13.793150000177002","5.539617"
"13.793175000177003","5.541142"
"13.793200000177004","5.542669"
"13.793225000177005","5.544195"
"13.793250000177006","5.545721"
"13.793275000177006","5.547247"
"13.793300000177007","5.548773"
"13.793325000177008","5.550299"
"13.793350000177009","5.551825"
"13.79337500017701","5.553351"
"13.79340000017701","5.556403"
"13.793425000177011","5.55793"
"13.793450000177012","5.559455"
"13.793475000177013","5.560982"
"13.793500000177014","5.562508"
"13.793525000177015","5.564034"
"13.793550000177015","5.565559"
"13.793575000177016","5.567086"
"13.793600000177017","5.570138"
"13.793625000177018","5.571664"
"13.793650000177019","5.57319"
"13.79367500017702","5.574716"
"13.79370000017702","5.577768"
"13.793725000177021","5.579294"
"13.793750000177022","5.58082"
"13.793775000177023","5.583873"
"13.793800000177024","5.585399"
"13.793825000177025","5.586925"
"13.793850000177025","5.58845"
"13.793875000177026","5.589977"
"13.793900000177027","5.591503"
"13.793925000177028","5.594555"
"13.793950000177029","5.596081"
"13.79397500017703","5.597607"
"13.79400000017703","5.599133"
"13.794025000177031","5.600659"
"13.794050000177032","5.602185"
"13.794075000177033","5.603711"
"13.794100000177034","5.605237"
"13.794125000177035","5.606764"
"13.794150000177035","5.60829"
"13.794175000177036","5.609816"
"13.794200000177037","5.611341"
"13.794225000177038","5.612867"
"13.794250000177039","5.614394"
"13.79427500017704","5.61592"
"13.79430000017704","5.617446"
"13.794325000177041","5.618972"
"13.794350000177042","5.620498"
"13.794375000177043","5.62355"
"13.794400000177044","5.625076"
"13.794425000177045","5.626602"
"13.794450000177045","5.628128"
"13.794475000177046","5.629654"
"13.794500000177047","5.629654"
"13.794525000177048","5.631181"
"13.794550000177049","5.634233"
"13.79457500017705","5.635758"
"13.79460000017705","5.637285"
"13.794625000177051","5.638811"
"13.794650000177052","5.640337"
"13.794675000177053","5.641863"
"13.794700000177054","5.643389"
"13.794725000177054","5.644915"
"13.794750000177055","5.646441"
"13.794775000177056","5.649493"
"13.794800000177057","5.651019"
"13.794825000177058","5.654072"
"13.794850000177059","5.655598"
"13.79487500017706","5.658649"
"13.79490000017706","5.660176"
"13.794925000177061","5.663228"
"13.794950000177062","5.664754"
"13.794975000177063","5.667806"
"13.795000000177064","5.669332"
"13.795025000177064","5.672384"
"13.795050000177065","5.675436"
"13.795075000177066","5.676962"
"13.795100000177067","5.680015"
"13.795125000177068","5.68154"
"13.795150000177069","5.684593"
"13.79517500017707","5.686119"
"13.79520000017707","5.687645"
"13.795225000177071","5.690697"
"13.795250000177072","5.692223"
"13.795275000177073","5.695275"
"13.795300000177074","5.696801"
"13.795325000177074","5.698328"
"13.795350000177075","5.701379"
"13.795375000177076","5.702906"
"13.795400000177077","5.704432"
"13.795425000177078","5.707484"
"13.795450000177079","5.70901"
"13.79547500017708","5.712062"
"13.79550000017708","5.713588"
"13.795525000177081","5.71664"
"13.795550000177082","5.718166"
"13.795575000177083","5.721219"
"13.795600000177084","5.722744"
"13.795625000177084","5.725796"
"13.795650000177085","5.727323"
"13.795675000177086","5.730375"
"13.795700000177087","5.731901"
"13.795725000177088","5.734953"
"13.795750000177089","5.736479"
"13.79577500017709","5.739531"
"13.79580000017709","5.742583"
"13.795825000177091","5.74411"
"13.795850000177092","5.747161"
"13.795875000177093","5.748687"
"13.795900000177094","5.75174"
"13.795925000177094","5.753266"
"13.795950000177095","5.756318"
"13.795975000177096","5.757843"
"13.796000000177097","5.760896"
"13.796025000177098","5.762422"
"13.796050000177098","5.765474"
"13.7960750001771","5.768527"
"13.7961000001771","5.770052"
"13.796125000177101","5.773104"
"13.796150000177102","5.774631"
"13.796175000177103","5.777683"
"13.796200000177103","5.779209"
"13.796225000177104","5.782261"
"13.796250000177105","5.783787"
"13.796275000177106","5.786839"
"13.796300000177107","5.788365"
"13.796325000177108","5.791418"
"13.796350000177108","5.794469"
"13.79637500017711","5.795995"
"13.79640000017711","5.799048"
"13.796425000177111","5.800574"
"13.796450000177112","5.803626"
"13.796475000177113","5.805152"
"13.796500000177113","5.808204"
"13.796525000177114","5.811256"
"13.796550000177115","5.812782"
"13.796575000177116","5.815835"
"13.796600000177117","5.818886"
"13.796625000177118","5.820413"
"13.796650000177118","5.823465"
"13.79667500017712","5.824991"
"13.79670000017712","5.828043"
"13.796725000177121","5.831095"
"13.796750000177122","5.832621"
"13.796775000177123","5.835673"
"13.796800000177123","5.837199"
"13.796825000177124","5.840251"
"13.796850000177125","5.843304"
"13.796875000177126","5.84483"
"13.796900000177127","5.847882"
"13.796925000177128","5.849408"
"13.796950000177128","5.85246"
"13.79697500017713","5.853986"
"13.79700000017713","5.857038"
"13.79702500017713","5.86009"
"13.797050000177132","5.861616"
"13.797075000177133","5.864668"
"13.797100000177133","5.866195"
"13.797125000177134","5.869246"
"13.797150000177135","5.872299"
"13.797175000177136","5.873825"
"13.797200000177137","5.876877"
"13.797225000177137","5.878403"
"13.797250000177138","5.881455"
"13.79727500017714","5.884507"
"13.79730000017714","5.886033"
"13.79732500017714","5.889086"
"13.797350000177142","5.892138"
"13.797375000177142","5.89519"
"13.797400000177143","5.896716"
"13.797425000177144","5.899768"
"13.797450000177145","5.90282"
"13.797475000177146","5.905872"
"13.797500000177147","5.907398"
"13.797525000177147","5.91045"
"13.797550000177148","5.913503"
"13.797575000177149","5.915029"
"13.79760000017715","5.91808"
"13.79762500017715","5.921133"
"13.797650000177152","5.922659"
"13.797675000177152","5.925711"
"13.797700000177153","5.928763"
"13.797725000177154","5.930289"
"13.797750000177155","5.933341"
"13.797775000177156","5.934868"
"13.797800000177157","5.93792"
"13.797825000177157","5.939445"
"13.797850000177158","5.942498"
"13.797875000177159","5.944024"
"13.79790000017716","5.947076"
"13.79792500017716","5.948602"
"13.797950000177162","5.951654"
"13.797975000177162","5.95318"
"13.798000000177163","5.956232"
"13.798025000177164","5.957758"
"13.798050000177165","5.960811"
"13.798075000177166","5.962337"
"13.798100000177167","5.965389"
"13.798125000177167","5.966915"
"13.798150000177168","5.969967"
"13.798175000177169","5.971493"
"13.79820000017717","5.974545"
"13.79822500017717","5.976071"
"13.798250000177172","5.979123"
"13.798275000177172","5.980649"
"13.798300000177173","5.982175"
"13.798325000177174","5.985228"
"13.798350000177175","5.98828"
"13.798375000177176","5.989806"
"13.798400000177176","5.992858"
"13.798425000177177","5.994384"
"13.798450000177178","5.997436"
"13.798475000177179","5.998962"
"13.79850000017718","6.002014"
"13.79852500017718","6.003541"
"13.798550000177181","6.006593"
"13.798575000177182","6.008119"
"13.798600000177183","6.011171"
"13.798625000177184","6.014223"
"13.798650000177185","6.015749"
"13.798675000177186","6.018801"
"13.798700000177186","6.021853"
"13.798725000177187","6.023379"
"13.798750000177188","6.026432"
"13.798775000177189","6.027957"
"13.79880000017719","6.03101"
"13.79882500017719","6.032536"
"13.798850000177191","6.035588"
"13.798875000177192","6.037114"
"13.798900000177193","6.040166"
"13.798925000177194","6.041692"
"13.798950000177195","6.044744"
"13.798975000177196","6.04627"
"13.799000000177196","6.047796"
"13.799025000177197","6.050848"
"13.799050000177198","6.052374"
"13.799075000177199","6.0539"
"13.7991000001772","6.056953"
"13.7991250001772","6.058479"
"13.799150000177201","6.061531"
"13.799175000177202","6.063057"
"13.799200000177203","6.066109"
"13.799225000177204","6.067635"
"13.799250000177205","6.069161"
"13.799275000177206","6.072214"
"13.799300000177206","6.07374"
"13.799325000177207","6.075265"
"13.799350000177208","6.078317"
"13.799375000177209","6.079844"
"13.79940000017721","6.082896"
"13.79942500017721","6.084422"
"13.799450000177211","6.087474"
"13.799475000177212","6.089"
"13.799500000177213","6.090526"
"13.799525000177214","6.092052"
"13.799550000177215","6.095105"
"13.799575000177216","6.096631"
"13.799600000177216","6.098156"
"13.799625000177217","6.101208"
"13.799650000177218","6.102735"
"13.799675000177219","6.104261"
"13.79970000017722","6.107313"
"13.79972500017722","6.108839"
"13.799750000177221","6.110365"
"13.799775000177222","6.111891"
"13.799800000177223","6.113417"
"13.799825000177224","6.116469"
"13.799850000177225","6.117995"
"13.799875000177225","6.119522"
"13.799900000177226","6.121047"
"13.799925000177227","6.124099"
"13.799950000177228","6.125626"
"13.799975000177229","6.127152"
"13.80000000017723","6.130204"
"13.80002500017723","6.13173"
"13.800050000177231","6.133256"
"13.800075000177232","6.136308"
"13.800100000177233","6.137834"
"13.800125000177234","6.140886"
"13.800150000177235","6.142412"
"13.800175000177235","6.143939"
"13.800200000177236","6.14699"
"13.800225000177237","6.148517"
"13.800250000177238","6.151569"
"13.800275000177239","6.153095"
"13.80030000017724","6.154621"
"13.80032500017724","6.157673"
"13.800350000177241","6.159199"
"13.800375000177242","6.162251"
"13.800400000177243","6.163777"
"13.800425000177244","6.165303"
"13.800450000177245","6.168355"
"13.800475000177245","6.169881"
"13.800500000177246","6.172934"
"13.800525000177247","6.174459"
"13.800550000177248","6.175986"
"13.800575000177249","6.179038"
"13.80060000017725","6.180564"
"13.80062500017725","6.183616"
"13.800650000177251","6.185142"
"13.800675000177252","6.188194"
"13.800700000177253","6.18972"
"13.800725000177254","6.192772"
"13.800750000177255","6.194299"
"13.800775000177255","6.197351"
"13.800800000177256","6.198877"
"13.800825000177257","6.200403"
"13.800850000177258","6.203455"
"13.800875000177259","6.204981"
"13.80090000017726","6.208033"
"13.80092500017726","6.209559"
"13.800950000177261","6.211085"
"13.800975000177262","6.214137"
"13.801000000177263","6.215663"
"13.801025000177264","6.21719"
"13.801050000177264","6.220242"
"13.801075000177265","6.221767"
"13.801100000177266","6.223294"
"13.801125000177267","6.22482"
"13.801150000177268","6.227872"
"13.801175000177269","6.229398"
"13.80120000017727","6.230924"
"13.80122500017727","6.23245"
"13.801250000177271","6.233976"
"13.801275000177272","6.237028"
"13.801300000177273","6.238554"
"13.801325000177274","6.240081"
"13.801350000177274","6.241607"
"13.801375000177275","6.243133"
"13.801400000177276","6.246184"
"13.801425000177277","6.247711"
"13.801450000177278","6.249237"
"13.801475000177279","6.250763"
"13.80150000017728","6.252289"
"13.80152500017728","6.255342"
"13.801550000177281","6.256867"
"13.801575000177282","6.258393"
"13.801600000177283","6.259919"
"13.801625000177284","6.261445"
"13.801650000177284","6.262971"
"13.801675000177285","6.264498"
"13.801700000177286","6.266024"
"13.801725000177287","6.269075"
"13.801750000177288","6.270602"
"13.801775000177289","6.272128"
"13.80180000017729","6.273654"
"13.80182500017729","6.27518"
"13.801850000177291","6.276706"
"13.801875000177292","6.279758"
"13.801900000177293","6.281284"
"13.801925000177294","6.28281"
"13.801950000177294","6.284336"
"13.801975000177295","6.287389"
"13.802000000177296","6.288915"
"13.802025000177297","6.290441"
"13.802050000177298","6.293493"
"13.802075000177298","6.295019"
"13.8021000001773","6.296545"
"13.8021250001773","6.298071"
"13.802150000177301","6.301123"
"13.802175000177302","6.302649"
"13.802200000177303","6.304175"
"13.802225000177303","6.305701"
"13.802250000177304","6.307227"
"13.802275000177305","6.308753"
"13.802300000177306","6.310279"
"13.802325000177307","6.311806"
"13.802350000177308","6.313332"
"13.802375000177308","6.314857"
"13.80240000017731","6.316384"
"13.80242500017731","6.31791"
"13.802450000177311","6.319436"
"13.802475000177312","6.320962"
"13.802500000177313","6.322488"
"13.802525000177313","6.324014"
"13.802550000177314","6.32554"
"13.802575000177315","6.327066"
"13.802600000177316","6.328592"
"13.802625000177317","6.328592"
"13.802650000177318","6.330118"
"13.802675000177318","6.331645"
"13.80270000017732","6.33317"
"13.80272500017732","6.334696"
"13.802750000177321","6.336223"
"13.802775000177322","6.337749"
"13.802800000177323","6.339275"
"13.802825000177323","6.340801"
"13.802850000177324","6.340801"
"13.802875000177325","6.342327"
"13.802900000177326","6.343853"
"13.802925000177327","6.345379"
"13.802950000177328","6.346905"
"13.802975000177328","6.348431"
"13.80300000017733","6.348431"
"13.80302500017733","6.349957"
"13.80305000017733","6.351483"
"13.803075000177332","6.353009"
"13.803100000177333","6.354536"
"13.803125000177333","6.356061"
"13.803150000177334","6.357587"
"13.803175000177335","6.359114"
"13.803200000177336","6.359114"
"13.803225000177337","6.36064"
"13.803250000177337","6.362166"
"13.803275000177338","6.363692"
"13.80330000017734","6.365218"
"13.80332500017734","6.366744"
"13.80335000017734","6.36827"
"13.803375000177342","6.369796"
"13.803400000177342","6.371322"
"13.803425000177343","6.372848"
"13.803450000177344","6.374374"
"13.803475000177345","6.3759"
"13.803500000177346","6.377427"
"13.803525000177347","6.377427"
"13.803550000177347","6.378953"
"13.803575000177348","6.380478"
"13.80360000017735","6.382004"
"13.80362500017735","6.383531"
"13.80365000017735","6.385057"
"13.803675000177352","6.386583"
"13.803700000177352","6.386583"
"13.803725000177353","6.388109"
"13.803750000177354","6.389635"
"13.803775000177355","6.391161"
"13.803800000177356","6.392687"
"13.803825000177357","6.394213"
"13.803850000177357","6.394213"
"13.803875000177358","6.395739"
"13.803900000177359","6.397265"
"13.80392500017736","6.397265"
"13.80395000017736","6.398791"
"13.803975000177362","6.400318"
"13.804000000177362","6.401844"
"13.804025000177363","6.403369"
"13.804050000177364","6.404895"
"13.804075000177365","6.406421"
"13.804100000177366","6.407948"
"13.804125000177367","6.407948"
"13.804150000177367","6.409474"
"13.804175000177368","6.411"
"13.804200000177369","6.412526"
"13.80422500017737","6.412526"
"13.80425000017737","6.414052"
"13.804275000177372","6.415578"
"13.804300000177372","6.417104"
"13.804325000177373","6.41863"
"13.804350000177374","6.41863"
"13.804375000177375","6.420156"
"13.804400000177376","6.421682"
"13.804425000177377","6.423208"
"13.804450000177377","6.423208"
"13.804475000177378","6.424735"
"13.804500000177379","6.42626"
"13.80452500017738","6.42626"
"13.80455000017738","6.427786"
"13.804575000177381","6.429312"
"13.804600000177382","6.429312"
"13.804625000177383","6.430839"
"13.804650000177384","6.432365"
"13.804675000177385","6.433891"
"13.804700000177386","6.433891"
"13.804725000177386","6.435417"
"13.804750000177387","6.435417"
"13.804775000177388","6.435417"
"13.804800000177389","6.436943"
"13.80482500017739","6.436943"
"13.80485000017739","6.436943"
"13.804875000177391","6.436943"
"13.804900000177392","6.438469"
"13.804925000177393","6.438469"
"13.804950000177394","6.438469"
"13.804975000177395","6.438469"
"13.805000000177396","6.439995"
"13.805025000177396","6.439995"
"13.805050000177397","6.439995"
"13.805075000177398","6.441521"
"13.805100000177399","6.441521"
"13.8051250001774","6.441521"
"13.8051500001774","6.443047"
"13.805175000177401","6.443047"
"13.805200000177402","6.443047"
"13.805225000177403","6.444573"
"13.805250000177404","6.444573"
"13.805275000177405","6.446099"
"13.805300000177406","6.446099"
"13.805325000177406","6.446099"
"13.805350000177407","6.447626"
"13.805375000177408","6.447626"
"13.805400000177409","6.447626"
"13.80542500017741","6.447626"
"13.80545000017741","6.449152"
"13.805475000177411","6.449152"
"13.805500000177412","6.449152"
"13.805525000177413","6.450677"
"13.805550000177414","6.450677"
"13.805575000177415","6.450677"
"13.805600000177416","6.450677"
"13.805625000177416","6.452203"
"13.805650000177417","6.452203"
"13.805675000177418","6.452203"
"13.805700000177419","6.452203"
"13.80572500017742","6.45373"
"13.80575000017742","6.45373"
"13.805775000177421","6.45373"
"13.805800000177422","6.45373"
"13.805825000177423","6.45373"
"13.805850000177424","6.45373"
"13.805875000177425","6.45373"
"13.805900000177425","6.455256"
"13.805925000177426","6.455256"
"13.805950000177427","6.455256"
"13.805975000177428","6.455256"
"13.806000000177429","6.455256"
"13.80602500017743","6.455256"
"13.80605000017743","6.455256"
"13.806075000177431","6.455256"
"13.806100000177432","6.455256"
"13.806125000177433","6.455256"
"13.806150000177434","6.455256"
"13.806175000177435","6.455256"
"13.806200000177435","6.455256"
"13.806225000177436","6.455256"
"13.806250000177437","6.45373"
"13.806275000177438","6.45373"
"13.806300000177439","6.45373"
"13.80632500017744","6.45373"
"13.80635000017744","6.45373"
"13.806375000177441","6.45373"
"13.806400000177442","6.45373"
"13.806425000177443","6.45373"
"13.806450000177444","6.455256"
"13.806475000177445","6.455256"
"13.806500000177445","6.455256"
"13.806525000177446","6.45373"
"13.806550000177447","6.45373"
"13.806575000177448","6.45373"
"13.806600000177449","6.45373"
"13.80662500017745","6.45373"
"13.80665000017745","6.45373"
"13.806675000177451","6.45373"
"13.806700000177452","6.45373"
"13.806725000177453","6.45373"
"13.806750000177454","6.452203"
"13.806775000177455","6.452203"
"13.806800000177455","6.452203"
"13.806825000177456","6.450677"
"13.806850000177457","6.450677"
"13.806875000177458","6.450677"
"13.806900000177459","6.450677"
"13.80692500017746","6.449152"
"13.80695000017746","6.449152"
"13.806975000177461","6.449152"
"13.807000000177462","6.447626"
"13.807025000177463","6.447626"
"13.807050000177464","6.447626"
"13.807075000177464","6.446099"
"13.807100000177465","6.446099"
"13.807125000177466","6.446099"
"13.807150000177467","6.446099"
"13.807175000177468","6.444573"
"13.807200000177469","6.444573"
"13.80722500017747","6.444573"
"13.80725000017747","6.443047"
"13.807275000177471","6.443047"
"13.807300000177472","6.441521"
"13.807325000177473","6.441521"
"13.807350000177474","6.439995"
"13.807375000177474","6.439995"
"13.807400000177475","6.438469"
"13.807425000177476","6.438469"
"13.807450000177477","6.438469"
"13.807475000177478","6.436943"
"13.807500000177479","6.436943"
"13.80752500017748","6.435417"
"13.80755000017748","6.435417"
"13.807575000177481","6.435417"
"13.807600000177482","6.433891"
"13.807625000177483","6.433891"
"13.807650000177484","6.432365"
"13.807675000177484","6.432365"
"13.807700000177485","6.432365"
"13.807725000177486","6.430839"
"13.807750000177487","6.430839"
"13.807775000177488","6.430839"
"13.807800000177489","6.430839"
"13.80782500017749","6.429312"
"13.80785000017749","6.429312"
"13.807875000177491","6.427786"
"13.807900000177492","6.427786"
"13.807925000177493","6.42626"
"13.807950000177494","6.42626"
"13.807975000177494","6.424735"
"13.808000000177495","6.424735"
"13.808025000177496","6.423208"
"13.808050000177497","6.423208"
"13.808075000177498","6.421682"
"13.808100000177499","6.421682"
"13.8081250001775","6.420156"
"13.8081500001775","6.420156"
"13.808175000177501","6.41863"
"13.808200000177502","6.41863"
"13.808225000177503","6.417104"
"13.808250000177503","6.415578"
"13.808275000177504","6.415578"
"13.808300000177505","6.414052"
"13.808325000177506","6.412526"
"13.808350000177507","6.412526"
"13.808375000177508","6.411"
"13.808400000177508","6.409474"
"13.80842500017751","6.409474"
"13.80845000017751","6.407948"
"13.808475000177511","6.407948"
"13.808500000177512","6.406421"
"13.808525000177513","6.406421"
"13.808550000177513","6.404895"
"13.808575000177514","6.404895"
"13.808600000177515","6.403369"
"13.808625000177516","6.403369"
"13.808650000177517","6.401844"
"13.808675000177518","6.401844"
"13.808700000177518","6.400318"
"13.80872500017752","6.400318"
"13.80875000017752","6.398791"
"13.808775000177521","6.398791"
"13.808800000177522","6.397265"
"13.808825000177523","6.395739"
"13.808850000177523","6.395739"
"13.808875000177524","6.394213"
"13.808900000177525","6.392687"
"13.808925000177526","6.391161"
"13.808950000177527","6.391161"
"13.808975000177528","6.389635"
"13.809000000177528","6.388109"
"13.80902500017753","6.386583"
"13.80905000017753","6.386583"
"13.80907500017753","6.385057"
"13.809100000177532","6.383531"
"13.809125000177533","6.383531"
"13.809150000177533","6.382004"
"13.809175000177534","6.382004"
"13.809200000177535","6.380478"
"13.809225000177536","6.380478"
"13.809250000177537","6.378953"
"13.809275000177538","6.378953"
"13.809300000177538","6.377427"
"13.80932500017754","6.377427"
"13.80935000017754","6.3759"
"13.80937500017754","6.3759"
"13.809400000177542","6.374374"
"13.809425000177542","6.374374"
"13.809450000177543","6.372848"
"13.809475000177544","6.372848"
"13.809500000177545","6.371322"
"13.809525000177546","6.371322"
"13.809550000177547","6.369796"
"13.809575000177547","6.369796"
"13.809600000177548","6.36827"
"13.80962500017755","6.36827"
"13.80965000017755","6.366744"
"13.80967500017755","6.365218"
"13.809700000177552","6.365218"
"13.809725000177552","6.363692"
"13.809750000177553","6.362166"
"13.809775000177554","6.362166"
"13.809800000177555","6.36064"
"13.809825000177556","6.36064"
"13.809850000177557","6.359114"
"13.809875000177557","6.357587"
"13.809900000177558","6.356061"
"13.809925000177559","6.356061"
"13.80995000017756","6.354536"
"13.80997500017756","6.353009"
"13.810000000177562","6.351483"
"13.810025000177562","6.349957"
"13.810050000177563","6.348431"
"13.810075000177564","6.346905"
"13.810100000177565","6.345379"
"13.810125000177566","6.343853"
"13.810150000177567","6.342327"
"13.810175000177567","6.340801"
"13.810200000177568","6.339275"
"13.810225000177569","6.337749"
"13.81025000017757","6.336223"
"13.81027500017757","6.334696"
"13.810300000177572","6.33317"
"13.810325000177572","6.330118"
"13.810350000177573","6.328592"
"13.810375000177574","6.327066"
"13.810400000177575","6.32554"
"13.810425000177576","6.324014"
"13.810450000177577","6.322488"
"13.810475000177577","6.320962"
"13.810500000177578","6.319436"
"13.810525000177579","6.316384"
"13.81055000017758","6.314857"
"13.81057500017758","6.313332"
"13.810600000177581","6.311806"
"13.810625000177582","6.310279"
"13.810650000177583","6.308753"
"13.810675000177584","6.307227"
"13.810700000177585","6.305701"
"13.810725000177586","6.304175"
"13.810750000177586","6.301123"
"13.810775000177587","6.299597"
"13.810800000177588","6.298071"
"13.810825000177589","6.296545"
"13.81085000017759","6.295019"
"13.81087500017759","6.291966"
"13.810900000177591","6.290441"
"13.810925000177592","6.288915"
"13.810950000177593","6.287389"
"13.810975000177594","6.285862"
"13.811000000177595","6.28281"
"13.811025000177596","6.281284"
"13.811050000177596","6.279758"
"13.811075000177597","6.276706"
"13.811100000177598","6.27518"
"13.811125000177599","6.273654"
"13.8111500001776","6.272128"
"13.8111750001776","6.269075"
"13.811200000177601","6.26755"
"13.811225000177602","6.266024"
"13.811250000177603","6.264498"
"13.811275000177604","6.262971"
"13.811300000177605","6.261445"
"13.811325000177606","6.259919"
"13.811350000177606","6.258393"
"13.811375000177607","6.255342"
"13.811400000177608","6.253815"
"13.811425000177609","6.253815"
"13.81145000017761","6.252289"
"13.81147500017761","6.250763"
"13.811500000177611","6.249237"
"13.811525000177612","6.247711"
"13.811550000177613","6.246184"
"13.811575000177614","6.246184"
"13.811600000177615","6.244658"
"13.811625000177616","6.243133"
"13.811650000177616","6.241607"
"13.811675000177617","6.240081"
"13.811700000177618","6.238554"
"13.811725000177619","6.237028"
"13.81175000017762","6.235502"
"13.81177500017762","6.235502"
"13.811800000177621","6.233976"
"13.811825000177622","6.23245"
"13.811850000177623","6.230924"
"13.811875000177624","6.227872"
"13.811900000177625","6.226346"
"13.811925000177625","6.22482"
"13.811950000177626","6.223294"
"13.811975000177627","6.221767"
"13.812000000177628","6.220242"
"13.812025000177629","6.21719"
"13.81205000017763","6.215663"
"13.81207500017763","6.214137"
"13.812100000177631","6.212611"
"13.812125000177632","6.209559"
"13.812150000177633","6.208033"
"13.812175000177634","6.206507"
"13.812200000177635","6.204981"
"13.812225000177635","6.203455"
"13.812250000177636","6.201929"
"13.812275000177637","6.200403"
"13.812300000177638","6.198877"
"13.812325000177639","6.197351"
"13.81235000017764","6.195825"
"13.81237500017764","6.194299"
"13.812400000177641","6.191247"
"13.812425000177642","6.18972"
"13.812450000177643","6.188194"
"13.812475000177644","6.186668"
"13.812500000177645","6.185142"
"13.812525000177645","6.183616"
"13.812550000177646","6.18209"
"13.812575000177647","6.180564"
"13.812600000177648","6.179038"
"13.812625000177649","6.177512"
"13.81265000017765","6.175986"
"13.81267500017765","6.174459"
"13.812700000177651","6.172934"
"13.812725000177652","6.171408"
"13.812750000177653","6.169881"
"13.812775000177654","6.16683"
"13.812800000177655","6.165303"
"13.812825000177655","6.163777"
"13.812850000177656","6.162251"
"13.812875000177657","6.160725"
"13.812900000177658","6.159199"
"13.812925000177659","6.157673"
"13.81295000017766","6.156147"
"13.81297500017766","6.154621"
"13.813000000177661","6.153095"
"13.813025000177662","6.151569"
"13.813050000177663","6.148517"
"13.813075000177664","6.14699"
"13.813100000177664","6.145464"
"13.813125000177665","6.143939"
"13.813150000177666","6.142412"
"13.813175000177667","6.140886"
"13.813200000177668","6.13936"
"13.813225000177669","6.137834"
"13.81325000017767","6.136308"
"13.81327500017767","6.134782"
"13.813300000177671","6.133256"
"13.813325000177672","6.13173"
"13.813350000177673","6.130204"
"13.813375000177674","6.128678"
"13.813400000177674","6.127152"
"13.813425000177675","6.125626"
"13.813450000177676","6.124099"
"13.813475000177677","6.122573"
"13.813500000177678","6.121047"
"13.813525000177679","6.119522"
"13.81355000017768","6.117995"
"13.81357500017768","6.116469"
"13.813600000177681","6.114943"
"13.813625000177682","6.113417"
"13.813650000177683","6.111891"
"13.813675000177684","6.110365"
"13.813700000177684","6.108839"
"13.813725000177685","6.107313"
"13.813750000177686","6.105787"
"13.813775000177687","6.104261"
"13.813800000177688","6.102735"
"13.813825000177689","6.101208"
"13.81385000017769","6.099682"
"13.81387500017769","6.098156"
"13.813900000177691","6.096631"
"13.813925000177692","6.095105"
"13.813950000177693","6.093578"
"13.813975000177694","6.092052"
"13.814000000177694","6.090526"
"13.814025000177695","6.089"
"13.814050000177696","6.087474"
"13.814075000177697","6.085948"
"13.814100000177698","6.084422"
"13.814125000177699","6.082896"
"13.8141500001777","6.08137"
"13.8141750001777","6.079844"
"13.814200000177701","6.076791"
"13.814225000177702","6.075265"
"13.814250000177703","6.07374"
"13.814275000177703","6.072214"
